time,uv_index_max (),uv_index_clear_sky_max (),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),precipitation_probability_max (%),precipitation_hours (h),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h)
2023-10-18,7.7,7.7,38013.32,41943.27,45,NaN,3,30.8,22.2,3.6
2023-10-19,7.45,7.7,37160.17,41878.63,95,NaN,18,30.6,22.8,4.1
2023-10-20,7.65,7.65,37922.7,41814.46,96,NaN,24,30.4,22.6,7.9
2023-10-21,7.55,7.6,23815.75,41750.83,95,NaN,18,28.4,21.9,7.8
2023-10-22,7.55,7.55,33857.62,41687.77,95,NaN,18,29.2,22.2,4.7
2023-10-23,7.45,7.5,36537.96,41625.36,45,NaN,9,28.7,22.5,4.6
2023-10-24,7.5,7.5,37282.01,41563.64,3,NaN,6,29.7,22.8,6
2023-10-25,7.4,7.45,35953.8,41502.57,3,NaN,6,30.6,23,6.2
2023-10-26,7.4,7.45,31965.38,41441.65,95,NaN,9,30.7,22.7,5.1
2023-10-27,7.4,7.4,9959.52,41380.81,95,NaN,21,29,22.1,4.1
2023-10-28,7.25,7.35,32400,41320.12,95,NaN,24,28.6,22.1,4.8
2023-10-29,6.65,7.3,24978.15,41259.64,95,NaN,18,28.5,22,5.8
2023-10-30,7.25,7.25,32400,41199.42,96,NaN,24,28.9,21.6,8.3
2023-10-31,5.35,7.15,26272.03,41139.52,95,NaN,12,27.6,21.2,7.6
2023-11-01,7.15,7.15,37460.64,41080.01,45,NaN,6,29.5,20.9,6.9
2023-11-02,7.2,7.2,37427.43,41020.93,45,NaN,0,30.4,21.2,3.8
2023-11-03,7.15,7.15,37395.16,40962.36,45,NaN,9,29.9,21.9,4.4
2023-11-04,7.1,7.1,32400,40904.35,80,NaN,18,30.6,22,4.2
2023-11-05,7.05,7.05,36448.75,40846.97,80,NaN,9,30.7,22.1,4
2023-11-06,7,7,35193.36,40790.28,95,NaN,12,31.2,22.7,4.7
2023-11-07,6.95,6.95,36831.74,40734.34,95,NaN,18,29.8,21.4,6
2023-11-08,6.9,6.9,35155.37,40679.23,80,NaN,12,30.6,22.1,3.6
2023-11-09,6.85,6.85,37224.47,40625.01,45,NaN,3,31.2,22.9,5.1
2023-11-10,6.8,6.85,36741.55,40571.74,2,NaN,6,30.7,22.2,5.2
2023-11-11,6.8,6.8,36691.1,40519.5,45,NaN,6,30.8,22,5.4
2023-11-12,6.7,6.8,32400,40468.35,80,NaN,15,30.1,21.7,5.8
2023-11-13,6.75,6.75,35687.16,40418.36,96,NaN,21,29.7,22.2,7.6
2023-11-14,6.5,6.7,33085.95,40369.52,80,NaN,24,27.9,21.1,6.7
2023-11-15,6.1,6.7,33539.12,40321.31,80,NaN,6,28.5,21.5,5.4
2023-11-16,6.45,6.65,32825.36,40273.69,95,NaN,21,29.7,18.3,14
2023-11-17,5.15,6.65,16795.24,40226.73,3,NaN,0,23.7,18.5,17.4
2023-11-18,6.55,6.6,33048.11,40180.46,3,NaN,0,25.4,17.2,11
2023-11-19,6.6,6.6,34353.82,40134.96,2,NaN,0,25.6,16.4,12.9
2023-11-20,6.55,6.55,36711.96,40090.29,2,NaN,0,26.1,16.5,9.4
2023-11-21,6.55,6.55,34549.29,40046.5,45,NaN,0,27.4,17.6,3.6
2023-11-22,6.5,6.5,37019.58,40003.64,45,NaN,0,27.5,17.1,4.9
2023-11-23,6.45,6.45,35529.26,39961.79,80,NaN,3,27.9,19.8,3.8
2023-11-24,6.45,6.45,36987.2,39921,3,NaN,0,28.1,19,9.5
2023-11-25,6.45,6.45,37003.64,39881.32,3,NaN,0,28.1,17.7,9
2023-11-26,6.45,6.45,34399.46,39842.84,3,NaN,0,28.1,16.8,12.5
2023-11-27,6.05,6.45,36647.86,39805.59,1,NaN,0,27.7,15.1,15
2023-11-28,6.4,6.4,36999.12,39769.66,3,NaN,0,27.1,14.8,11.3
2023-11-29,6.45,6.45,36964.89,39735.1,3,NaN,0,26.7,14.5,8.4
2023-11-30,6.05,6.4,32325.38,39701.97,3,NaN,0,25.9,17,7.3
2023-12-01,6.35,6.35,35779.38,39670.35,80,NaN,3,28,19.5,8.3
2023-12-02,6.3,6.3,34700.7,39640.28,80,NaN,12,28.5,20.7,7.2
2023-12-03,6,6.25,34483.07,39611.84,80,NaN,12,28.6,20.6,5.6
2023-12-04,6.25,6.25,35305.17,39585.04,80,NaN,12,29.5,20.6,6.8
2023-12-05,6.15,6.25,33801,39559.53,45,NaN,9,29.8,20.6,3.4
2023-12-06,6.15,6.2,34685.09,39535.29,45,NaN,0,29.5,20.5,9.6
2023-12-07,6.15,6.2,33135.07,39512.34,80,NaN,15,27.3,21.2,4.2
2023-12-08,5.4,6.15,32272.22,39490.72,80,NaN,9,27.7,21.2,9.4
2023-12-09,5.55,6.15,36119.67,39470.44,45,NaN,3,29.8,20.6,7
2023-12-10,5.95,6.2,34230.44,39451.54,45,NaN,0,30.6,20.5,4.7
2023-12-11,5.8,6.15,36051.9,39434.03,80,NaN,6,29.6,21.5,6.1
2023-12-12,6.2,6.2,33409.52,39417.95,80,NaN,12,29.6,21,8
2023-12-13,6.15,6.15,34677.02,39403.33,45,NaN,0,29.8,19.8,13.8
2023-12-14,6.1,6.1,36012.61,39390.18,45,NaN,0,30.1,18.9,9.5
2023-12-15,6.1,6.1,36229.25,39378.53,45,NaN,0,30,18.8,3.1
2023-12-16,6.1,6.1,36509.95,39368.41,2,NaN,0,30.1,19.7,5.6
2023-12-17,6.1,6.1,36542.48,39359.84,3,NaN,0,29.8,19.4,4.6
2023-12-18,6.15,6.15,35755.35,39352.84,45,NaN,0,29.5,18.6,5.1
2023-12-19,6.1,6.1,35660.36,39347.45,3,NaN,0,29.2,18.9,3.7
2023-12-20,6.15,6.15,34996.91,39343.67,3,NaN,0,29.5,19,5.6
2023-12-21,6.1,6.1,32506.6,39341.53,61,NaN,0,28,18.5,7.6
2023-12-22,4.7,6.05,0,39341.05,61,NaN,6,18.9,16.3,14.1
2023-12-23,6.1,6.1,36519.97,39342.27,3,NaN,0,23.2,11.1,18.5
2023-12-24,6.15,6.15,36522.8,39345.18,3,NaN,0,23.7,11.1,14.8
2023-12-25,6.15,6.15,35879.51,39349.83,3,NaN,0,23.5,12.7,10.8
2023-12-26,6.15,6.15,36534.77,39356.18,2,NaN,0,25,12.8,7.9
2023-12-27,6.2,6.2,36543.58,39364.21,2,NaN,0,26.7,13.5,6.9
2023-12-28,6.15,6.15,36301.27,39373.89,3,NaN,0,27.9,13.7,5.5
2023-12-29,5.9,6.15,34215.06,39385.2,3,NaN,0,28.7,16.1,3.5
2023-12-30,6.25,6.25,34757.67,39398.09,3,NaN,0,29.1,15.7,4.7
2023-12-31,6.2,6.25,36596.72,39412.55,2,NaN,0,30.4,15.5,5.4
2024-01-01,6.2,6.2,36614.32,39428.53,2,NaN,0,30.8,15.8,6.5
2024-01-02,6.25,6.25,36633.58,39446.02,2,NaN,0,29,17.2,6
2024-01-03,6.25,6.25,36654.45,39464.97,3,NaN,0,29.2,16.9,6.3
2024-01-04,6.05,6.25,36652.17,39485.36,45,NaN,0,28.8,15.9,8.7
2024-01-05,6.3,6.3,36700.89,39507.15,45,NaN,0,29.2,16,2.7
2024-01-06,6.3,6.3,34422.3,39530.32,3,NaN,0,28.1,18,7.5
2024-01-07,6.35,6.35,36753.34,39554.83,3,NaN,0,28.8,18.6,7.9
2024-01-08,6.35,6.35,36781.72,39580.65,3,NaN,3,29.2,17.6,4.8
2024-01-09,6.4,6.4,36811.49,39607.75,2,NaN,0,30.1,17.4,5.8
2024-01-10,6.4,6.4,36842.61,39636.09,2,NaN,0,30.2,17.2,7
2024-01-11,6.45,6.45,36875.03,39665.64,2,NaN,0,30.2,17.2,6.2
2024-01-12,6.5,6.5,31882.98,39696.37,3,NaN,0,29.9,17.9,6.6
2024-01-13,6.45,6.45,36943.79,39728.32,3,NaN,3,29.3,18.9,6.1
2024-01-14,6.5,6.5,36980.67,39761.84,80,NaN,3,28.7,19.1,7.6
2024-01-15,6.45,6.45,35535.5,39796.93,95,NaN,9,29.1,19.3,11.5
2024-01-16,6.5,6.5,37059.57,39833.54,95,NaN,12,26.5,19,6
2024-01-17,6.6,6.6,37101.41,39871.58,2,NaN,9,28.3,18.2,8
2024-01-18,6.65,6.65,37144.74,39911,45,NaN,0,28.4,14.5,7.9
2024-01-19,6.65,6.65,37189.48,39951.73,2,NaN,0,28.5,14.2,6.6
2024-01-20,6.7,6.7,37235.54,39993.7,45,NaN,0,28.8,14.5,5.5
2024-01-21,6.75,6.75,37282.88,40036.84,45,NaN,0,29.3,13.6,13.2
2024-01-22,6.75,6.75,37331.39,40081.1,3,NaN,0,29.1,14,7.2
2024-01-23,6.75,6.75,37381.02,40126.41,3,NaN,0,29,16.4,8.8
2024-01-24,6.7,6.75,37431.66,40172.7,3,NaN,3,27.8,16.9,10.2
2024-01-25,6.75,6.75,37483.27,40219.91,3,NaN,0,27.6,16.2,12.2
2024-01-26,6.8,6.8,37535.76,40267.98,45,NaN,0,25.7,16.1,12.6
2024-01-27,6.8,6.8,37589.07,40316.84,45,NaN,0,27.8,17.3,5.9
2024-01-28,6.75,6.8,36232.54,40366.45,45,NaN,3,29,17.5,15.9
2024-01-29,5.95,6.85,37697.86,40416.74,2,NaN,0,29.3,18.8,11.1
2024-01-30,6.55,6.85,37753.2,40467.64,80,NaN,6,29.7,19.1,10.8
2024-01-31,6.95,6.95,37809.08,40519.11,2,NaN,0,29.1,15.1,10.2
2024-02-01,7.05,7.05,37865.45,40571.09,3,NaN,0,29.9,13.5,8.2
2024-02-02,7.1,7.1,37922.28,40623.6,2,NaN,0,31.3,12.8,9.3
2024-02-03,7.15,7.15,37980.13,40677.19,2,NaN,0,31.4,14.1,11.2
2024-02-04,7.2,7.2,38039.11,40731.88,45,NaN,0,30.7,13.2,7.6
2024-02-05,7.25,7.25,38099.14,40787.61,1,NaN,0,31,13.4,6.4
2024-02-06,7.3,7.3,38160.16,40844.28,1,NaN,0,31.7,15.5,6.8
2024-02-07,7.35,7.35,38222.07,40901.85,2,NaN,0,31.9,15.9,10.6
2024-02-08,7.4,7.4,38284.8,40960.24,2,NaN,0,32.4,17,7.7
2024-02-09,7.45,7.45,38348.27,41019.39,2,NaN,0,33.2,16.6,7.3
2024-02-10,6.9,7.4,37170.77,41079.21,3,NaN,0,29,19.2,19.6
2024-02-11,6.5,7.45,30859.93,41139.68,3,NaN,0,24.4,15.8,15.8
2024-02-12,6.8,7.45,38542.36,41200.69,45,NaN,0,29.5,16.3,4.9
2024-02-13,7.45,7.5,38608.05,41262.21,45,NaN,0,31.5,16.4,4.3
2024-02-14,7.6,7.6,38674.12,41324.16,2,NaN,0,32.7,17.4,8.5
2024-02-15,7.5,7.55,38740.5,41386.49,3,NaN,0,32.9,16.5,4.9
2024-02-16,7.6,7.6,38807.12,41449.12,3,NaN,0,32.2,17.5,6.6
2024-02-17,7.65,7.65,38873.92,41512.02,45,NaN,0,32.8,13.1,11.2
2024-02-18,7.65,7.65,38940.84,41575.11,1,NaN,0,33.4,12.5,9.5
2024-02-19,7.7,7.7,39007.8,41638.34,1,NaN,0,33,11.9,9
2024-02-20,7.8,7.8,39074.75,41701.65,2,NaN,0,34.1,12.9,22.4
2024-02-21,7.85,7.85,39141.64,41764.98,3,NaN,0,32.7,12.7,8.9
2024-02-22,7.9,7.9,39208.39,41828.38,3,NaN,0,33,15,8.9
2024-02-23,7.95,7.95,39275.44,41892.39,2,NaN,0,33.6,14,15.5
2024-02-24,7.95,7.95,39343.09,41957.04,1,NaN,0,34.3,14.7,8.7
2024-02-25,7.95,7.95,39411.27,42022.28,2,NaN,0,34.9,17,8.8
2024-02-26,8.05,8.05,39479.91,42088.06,1,NaN,0,34.4,17.8,5.4
2024-02-27,8.1,8.1,39548.96,42154.32,3,NaN,0,34.3,20.3,8.7
2024-02-28,8.15,8.15,39618.35,42221,2,NaN,0,36.5,19.8,16.4
2024-02-29,8.15,8.15,39688.03,42288.05,2,NaN,0,35.8,17.7,10.3
2024-03-01,8.2,8.2,39757.95,42355.42,2,NaN,0,35.3,19.4,9.1
2024-03-02,8.25,8.25,39828.03,42423.06,2,NaN,0,35.4,19.9,11.3
2024-03-03,8.3,8.3,39894.47,42490.91,2,NaN,0,35.4,17.2,14.3
2024-03-04,8.35,8.35,39916.01,42558.93,2,NaN,0,36.8,16.2,11.9
2024-03-05,8.4,8.4,39937.17,42627.05,1,NaN,0,36.8,19.4,12.2
2024-03-06,8.45,8.45,39957.99,42695.24,3,NaN,0,35.7,18.8,8
2024-03-07,8.45,8.5,39978.48,42763.45,3,NaN,0,35.3,18.6,5.1
2024-03-08,8.55,8.55,39998.68,42831.61,3,NaN,0,36,20.4,8.7
2024-03-09,8.55,8.55,40018.61,42899.68,2,NaN,0,36,19.3,12.3
2024-03-10,8.55,8.55,40038.3,42967.61,2,NaN,0,35.5,19.3,10.5
2024-03-11,8.55,8.55,40057.79,43035.35,3,NaN,0,35.8,17.9,6.5
2024-03-12,8.65,8.65,40077.09,43102.86,3,NaN,0,37.5,17.6,20.9
2024-03-13,8.7,8.65,40096.2,43170.17,2,NaN,0,35.7,17.3,11.9
2024-03-14,8.7,8.7,40114.84,43237.77,2,NaN,0,36,16.3,11.8
2024-03-15,8.7,8.7,40133.03,43305.72,3,NaN,0,35.7,18.3,6
2024-03-16,8.75,8.75,40150.77,43373.97,3,NaN,0,35.6,19.3,5.7
2024-03-17,8.4,8.8,40168.12,43442.46,3,NaN,0,36.5,23,8.4
2024-03-18,8.75,8.75,40185.11,43511.17,2,NaN,0,36.5,21,12.2
2024-03-19,8.8,8.8,40201.78,43580.04,96,NaN,9,35.9,20.7,20.5
2024-03-20,8.8,8.8,38016.34,43649.02,96,NaN,18,27.4,20.8,7.4
2024-03-21,8.85,8.85,33973.57,43718.08,80,NaN,9,30.5,21,7.5
2024-03-22,8.3,8.8,37406.48,43787.17,95,NaN,15,29.8,19.3,7
2024-03-23,8.8,8.8,40265.93,43856.24,3,NaN,0,33.5,16.3,15.3
2024-03-24,8.85,8.85,40281.52,43925.24,2,NaN,0,34.3,16.8,8.7
2024-03-25,8.9,8.9,40297.02,43994.14,3,NaN,0,34.8,18.9,6.1
2024-03-26,8.9,8.9,40312.45,44062.89,3,NaN,0,36.5,21.1,6.3
2024-03-27,8.9,8.9,40327.85,44131.44,2,NaN,0,36.3,21.7,8.8
2024-03-28,8.9,8.9,40343.25,44199.74,3,NaN,3,36.7,21.4,7.2
2024-03-29,8.9,8.9,40358.71,44267.75,2,NaN,0,37.7,19.9,18.2
2024-03-30,8.95,8.95,40374.25,44335.43,3,NaN,0,37.6,20.1,16.1
2024-03-31,8.75,8.95,40389.92,44402.71,3,NaN,0,38.9,19.8,14.5
2024-04-01,9,9,40405.74,44469.57,3,NaN,0,40,19.8,12.4
2024-04-02,9.05,9.05,40421.71,44536.04,2,NaN,0,39.8,20.2,11.2
2024-04-03,9.1,9.1,40437.59,44602.56,80,NaN,3,40.6,22.5,11.6
2024-04-04,9.1,9.1,40453.35,44669.2,2,NaN,0,40.6,23.4,10
2024-04-05,9.15,9.15,40469.02,44735.9,2,NaN,0,40.6,22.4,10.7
2024-04-06,9.1,9.1,40484.62,44802.63,3,NaN,0,41.1,22.1,9
2024-04-07,9.15,9.15,40500.18,44869.34,80,NaN,3,40.9,24.4,15.1
2024-04-08,9.15,9.15,40008.1,44935.98,80,NaN,9,39.3,25.1,14.3
2024-04-09,9.15,9.15,33804.95,45002.52,96,NaN,15,38.6,23.9,15.9
2024-04-10,9.15,9.15,40546.84,45068.89,81,NaN,9,34.1,23.2,14.7
2024-04-11,9.15,9.15,32400,45135.07,80,NaN,3,35.6,23.3,9.5
2024-04-12,8.9,9.15,37474.05,45200.98,3,NaN,6,37.1,23.6,12.2
2024-04-13,9.15,9.15,40732.09,45266.61,80,NaN,6,36.9,22.5,10.9
2024-04-14,9.15,9.15,40820.28,45331.89,80,NaN,6,38.1,22.4,18.9
2024-04-15,8.75,9.1,37073.91,45396.77,80,NaN,3,36.5,21.8,14.8
2024-04-16,9.15,9.15,40751.95,45461.21,80,NaN,9,35.3,21.9,13.2
2024-04-17,9.1,9.1,40927.49,45525.16,80,NaN,9,35.9,23.6,12.5
2024-04-18,8.8,9.1,32788.62,45588.55,95,NaN,6,36.1,22.9,10.8
2024-04-19,8.85,9.15,35145.66,45651.35,95,NaN,12,35.7,22.5,14.8
2024-04-20,8.9,9.15,41214.93,45713.5,3,NaN,0,35.8,23.1,12
2024-04-21,9.15,9.15,41095.45,45774.94,3,NaN,0,39.3,23.3,12.8
2024-04-22,9.2,9.2,40744.79,45835.71,2,NaN,0,40.3,25.2,4.7
2024-04-23,9.2,9.2,41429.41,45896.24,80,NaN,6,40.6,25.2,17.2
2024-04-24,8.95,9.2,34105.67,45956.58,95,NaN,9,38.5,24.5,15.9
2024-04-25,8.95,9.2,41547.77,46016.68,45,NaN,6,34.8,24.2,11.8
2024-04-26,9.25,9.25,35866.45,46076.5,80,NaN,9,37.1,24.1,13.9
2024-04-27,9.2,9.2,41623.46,46135.98,2,NaN,0,38.5,24.1,13.4
2024-04-28,9.2,9.2,41915.99,46195.07,2,NaN,6,40.8,25.3,14.6
2024-04-29,9.2,9.25,41561.52,46253.74,80,NaN,6,40.1,25.4,13.3
2024-04-30,9.2,9.2,41904.24,46311.93,2,NaN,0,41,23.6,14.4
2024-05-01,9.25,9.25,42204.17,46369.58,3,NaN,0,41.8,24.5,11.3
2024-05-02,9.25,9.25,42081.31,46426.64,80,NaN,12,40.6,25.4,22.5
2024-05-03,9.1,9.2,40365.84,46483.07,96,NaN,9,36,23,10.9
2024-05-04,9.1,9.1,42070.59,46538.81,3,NaN,0,39.1,23.4,10.1
2024-05-05,8.95,9.15,41896.41,46593.8,80,NaN,6,37.7,25,13.7
2024-05-06,9.2,9.2,41332.87,46647.99,80,NaN,6,38.3,24.1,9
2024-05-07,8.95,9.25,35644.87,46701.33,96,NaN,18,36.6,23.3,13.4
2024-05-08,9.2,9.2,32400,46753.75,96,NaN,9,33,23.1,6.4
2024-05-09,9.15,9.15,41171.1,46805.2,96,NaN,12,34,23.8,12.3
2024-05-10,9.2,9.2,32400,46855.62,96,NaN,18,33.8,23.4,8.4
2024-05-11,9.2,9.2,41117.63,46904.96,80,NaN,6,32.5,23.1,6.1
2024-05-12,9.15,9.15,42373.14,46953.21,45,NaN,0,34.1,23.4,5.1
2024-05-13,9.15,9.15,42443.93,47000.78,80,NaN,6,35.4,24.4,15.8
2024-05-14,9.15,9.15,41181.82,47047.7,96,NaN,12,35,25.3,9
2024-05-15,9.15,9.15,33767.68,47093.91,96,NaN,12,35.4,25,10.6
2024-05-16,9.2,9.2,24036.58,47139.39,96,NaN,24,33,25,9.2
2024-05-17,9,9.25,0,47184.07,96,NaN,21,31.9,24.7,9.4
2024-05-18,8.3,9.25,32400,47227.92,95,NaN,21,35.1,25.3,8.4
2024-05-19,8.95,9.2,41964.52,47270.89,95,NaN,18,34.1,25.6,12.3
2024-05-20,9.25,9.25,38611.2,47312.94,96,NaN,15,35.7,25.1,10.7
2024-05-21,8.9,9.15,36486.73,47354.02,95,NaN,24,31.5,23.7,9.2
2024-05-22,9.15,9.15,39579.45,47394.08,96,NaN,24,31.6,24.1,4.7
2024-05-23,8.9,9.1,35845.83,47433.07,95,NaN,24,30.7,23.9,6.4
2024-05-24,3.6,9.15,8774.31,47470.96,96,NaN,24,30.2,23.9,10.7
2024-05-25,6.5,9.15,0,47507.68,95,NaN,18,28.8,24.5,15.5
2024-05-26,7.45,9.2,4360.3,47543.19,95,NaN,21,28.9,24.7,10.3
2024-05-27,8.15,9.2,10800,47577.44,95,NaN,12,31.1,25.5,12.3
2024-05-28,8.65,9.25,29993.98,47610.39,80,NaN,9,32,25.9,14.1
2024-05-29,7.8,9.25,34024.15,47641.98,80,NaN,9,33.8,25.5,15.5
2024-05-30,8.75,9.15,41540.98,47672.16,3,NaN,0,35,26.2,7.6
2024-05-31,9.15,9.15,37901.32,47700.89,96,NaN,18,34,26,9.1
2024-06-01,7.95,9.15,0,47728.15,96,NaN,24,28.4,24.5,7.3
2024-06-02,6.7,9.1,19592.78,47754.2,96,NaN,15,30.4,24.6,14.8
2024-06-03,8.45,9.15,30958.41,47779.04,95,NaN,9,30.5,25.2,12.3
2024-06-04,8.4,9.15,28065.54,47802.66,96,NaN,9,31.1,25.3,9.7
2024-06-05,8.65,9.2,31772.67,47825.03,95,NaN,21,31.8,25.4,9.4
2024-06-06,7.6,9.2,9949.75,47846.14,80,NaN,15,31.4,25.6,11.3
2024-06-07,8.6,9.15,11410.78,47865.96,95,NaN,15,31.4,24.7,13.7
2024-06-08,8.5,9.2,15187.18,47884.48,95,NaN,24,30.8,24.7,9.4
2024-06-09,3.05,9.15,0,47901.68,95,NaN,21,30.6,24.6,9
2024-06-10,5,9.2,0,47917.52,96,NaN,24,30.4,25.5,5.4
2024-06-11,8.15,9.2,28657.94,47932.01,95,NaN,24,31.3,24.9,13.6
2024-06-12,7,9.15,22379.56,47945.11,95,NaN,12,30.5,25.1,11.5
2024-06-13,8.25,9.15,33398.22,47956.8,3,NaN,0,31.1,25.3,16.5
2024-06-14,9,9.15,25303.63,47967.08,80,NaN,12,30.6,25.5,14.5
2024-06-15,8.7,9.2,42441.26,47975.91,80,NaN,12,32.5,25.5,14.2
2024-06-16,8.1,9.15,33111.94,47983.29,95,NaN,12,33.3,26,11.5
2024-06-17,4.75,9.15,24341.63,47989.2,95,NaN,15,32.9,25.4,8.8
2024-06-18,8.25,9.15,40800.66,47993.61,80,NaN,12,33.3,25.3,11.1
2024-06-19,8.8,9.15,41918.16,47996.52,3,NaN,0,33.3,25.1,13.4
2024-06-20,8.85,9.15,41930.75,47997.91,3,NaN,0,34.3,25.3,12.1
2024-06-21,7.3,9.15,41942.34,47997.76,80,NaN,3,34.1,26.5,9.1
2024-06-22,8.5,9.15,32079.61,47996.05,96,NaN,24,33.5,25.9,7.4
2024-06-23,8.35,9.1,28098.9,47992.81,96,NaN,24,32.6,25,8.5
2024-06-24,8.1,9.15,34964.73,47988.04,95,NaN,18,31.8,25.6,9.3
2024-06-25,7.9,9.15,1759.58,47981.78,95,NaN,24,30.6,25.6,5.6
2024-06-26,6.7,9.15,9451.74,47974.04,95,NaN,24,30.4,25.7,8.1
2024-06-27,9.05,9.15,26471.15,47964.83,95,NaN,21,32,24.7,7.6
2024-06-28,7.85,9.15,12757.57,47954.19,95,NaN,21,32.2,25.6,7.9
2024-06-29,8.4,9.15,35598.59,47942.13,95,NaN,15,33.8,25.7,12.8
2024-06-30,7.35,9.15,24328.02,47928.67,95,NaN,15,32.2,25.7,14
2024-07-01,8.8,9.15,29809.15,47913.84,95,NaN,15,30.6,24.8,17.3
2024-07-02,8.85,9.2,42033.76,47897.66,80,NaN,12,31.8,25.2,13
2024-07-03,8.45,9.15,15524.33,47880.15,95,NaN,21,31.6,24.6,10.1
2024-07-04,8.5,9.1,20703.87,47861.34,95,NaN,24,30.8,24.9,5.4
2024-07-05,8.45,9.15,28654.71,47841.24,95,NaN,24,30.3,24.8,6.1
2024-07-06,6.4,9.15,11051.07,47819.89,95,NaN,24,31,24.3,7.6
2024-07-07,9.15,9.2,23386.96,47797.29,95,NaN,24,32.9,24.7,8.9
2024-07-08,8.85,9.15,32154.91,47773.5,95,NaN,24,32.7,24.8,11.2
2024-07-09,8.45,9.15,41646,47748.51,95,NaN,21,32.4,25.5,10.5
2024-07-10,8.8,9.15,7876.31,47722.36,96,NaN,21,31.1,24.2,8.6
2024-07-11,1.9,9.15,0,47695.02,96,NaN,15,28.6,24.3,7.3
2024-07-12,8.15,9.2,27855.16,47666.25,95,NaN,21,31.4,24.9,6.2
2024-07-13,9.1,9.2,28116.29,47636.02,95,NaN,21,32,26,12.9
2024-07-14,7.85,9.15,30624.86,47604.42,95,NaN,24,32.2,24.8,9.2
2024-07-15,8.45,9.2,24533.51,47571.47,95,NaN,21,31.8,24.6,6.6
2024-07-16,8.65,9.15,32400,47537.24,96,NaN,24,32.8,24.9,9.7
2024-07-17,9.05,9.2,27428.25,47501.77,95,NaN,15,31.8,24.8,7
2024-07-18,7.85,9.2,10922.27,47465.1,95,NaN,24,31.3,25.2,10.2
2024-07-19,7.55,9.2,23708.8,47427.3,96,NaN,24,31.7,25.4,11.7
2024-07-20,6.2,9.2,5997.5,47388.41,95,NaN,12,30,24.7,11.6
2024-07-21,3.15,9.15,0,47348.48,95,NaN,21,28.1,23.9,8
2024-07-22,8.9,9.15,16905.41,47307.56,95,NaN,15,29.2,24.3,11.2
2024-07-23,8.3,9.2,34015.64,47265.69,3,NaN,3,32,25.1,12
2024-07-24,8.75,9.2,11727.78,47222.92,80,NaN,9,31.8,25.3,11.7
2024-07-25,7.3,9.25,33660.52,47179.31,80,NaN,9,31.6,25.3,13.2
2024-07-26,7.65,9.25,37154.2,47134.89,80,NaN,3,31.1,25.2,14.8
2024-07-27,2.5,9.2,35836.74,47089.71,95,NaN,12,31.1,25.5,10.4
2024-07-28,8.35,9.25,26556.24,47043.83,80,NaN,12,31.5,25,11.5
2024-07-29,6.85,9.2,21600,46997.27,95,NaN,21,29.8,24.3,13.3
2024-07-30,5.25,9.2,0,46950.09,95,NaN,24,25.7,23.7,7.3
2024-07-31,1.45,9.2,0,46902.27,80,NaN,24,25,23.6,9.2
2024-08-01,3.85,9.2,0,46853.39,95,NaN,24,25.9,23.6,13.1
2024-08-02,5.4,9.2,0,46803.46,95,NaN,9,26.6,23.5,12.6
2024-08-03,4.8,9.2,1131.29,46752.52,80,NaN,9,28.2,24.3,8.9
2024-08-04,7.4,9.2,7236.06,46700.65,95,NaN,21,29.6,24.3,9.4
2024-08-05,7.9,9.15,17957.03,46647.89,96,NaN,24,30.1,24.1,5.2
2024-08-06,8.7,9.15,19562.83,46594.29,96,NaN,24,29.7,23.9,9.3
2024-08-07,8.3,9.15,35056.34,46539.92,96,NaN,21,31.8,24.3,9.4
2024-08-08,8.35,9.2,38763.84,46484.83,95,NaN,18,31.4,23.4,8.3
2024-08-09,9.15,9.2,41441.3,46429.07,3,NaN,0,33.8,24.5,9.4
2024-08-10,9.2,9.2,35880.62,46372.69,80,NaN,15,35,25.3,10.1
2024-08-11,7.75,9.15,28928.51,46315.74,95,NaN,15,33.6,25.4,8.7
2024-08-12,3.05,9.15,4340.43,46258.28,95,NaN,18,29.5,24.3,7.6
2024-08-13,2,9.15,0,46200.36,96,NaN,24,27.4,24,9.3
2024-08-14,5.65,9.15,940.74,46142.02,95,NaN,24,29.8,23.8,5.7
2024-08-15,7,9.2,21294.81,46083.32,96,NaN,24,30.5,23.6,5.4
2024-08-16,7.9,9.15,17427.35,46024.29,96,NaN,24,30.9,23.6,8.2
2024-08-17,6.7,9.15,25315.05,45965,96,NaN,24,29.4,23.9,7.1
2024-08-18,7.05,9.15,17929.55,45905.47,96,NaN,21,30.4,23.9,7.6
2024-08-19,9,9.15,11322.71,45845.77,95,NaN,24,31,24.2,7.4
2024-08-20,5,9.15,20379.59,45785.85,95,NaN,24,29,24.3,9
2024-08-21,2.6,9.15,0,45725.28,80,NaN,15,25.7,23.7,10.5
2024-08-22,4.2,9.15,0,45664.04,95,NaN,21,28.4,23.9,10.2
2024-08-23,1,9.05,0,45602.17,95,NaN,24,28.6,23.4,10.5
2024-08-24,2,9.1,0,45539.73,95,NaN,21,28.3,23.6,4.6
2024-08-25,7.4,9.1,5189.6,45476.76,96,NaN,24,29.9,23.7,6.9
2024-08-26,9.05,9.1,9430.86,45413.32,96,NaN,24,30.8,23.8,4.1
2024-08-27,5.2,9,0,45349.45,95,NaN,24,28,23.3,6.2
